YATI MYINTMO OO COMPANY LIMITED,False,9/5/2018 12:00:00 AM +00:00
THAN LWIN FRIENDSHIP COMPANY LIMITED,False,9/22/2020 1:33:45 PM +06:30
MAI HSOONG TRAVEL LIMITED,False,7/6/2012 12:00:00 AM +00:00
SHWE MYAN PYI GROUP LIMITED,False,6/3/2013 12:00:00 AM +00:00
MILLIONAIRE 9 GROUP COMPANY LIMITED,False,7/18/2018 12:00:00 AM +00:00
"Strength Travels & Tours Co., Ltd.",False,9/25/1996 12:00:00 AM +00:00
HTET LINN COMPANY LIMITED,False,9/10/2013 12:00:00 AM +00:00
YADANAR LINN LATT GEMS COMPANY LIMITED,False,10/26/2009 12:00:00 AM +00:00
Shwe Tike Soe Co; Ltd.,False,9/9/2009 12:00:00 AM +00:00
ZHONG YUAN ENGINEERING AND CONSTRUCTION COMPANY LIMITED,True,8/19/2015 12:00:00 AM +00:00
SPECIAL STAND BY SECURITY SERVICE COMPANY LIMITED,False,1/26/2021 7:33:18 PM +06:30
S-BLISS COMPANY LIMITED,False,10/2/2019 12:00:00 AM +00:00
"SHWE AYE CHAN THAR CO., LTD.",False,7/19/2019 7:12:52 AM +06:30
LEI OO GEMS & JEWELLERY COMPANY LIMITED,False,12/29/2006 12:00:00 AM +00:00
"YANGON MEDICAL INVESTMENT CO., LTD.",False,3/18/2020 10:29:29 AM +06:30
KYAE STAR MINING & PRODUCTION COMPANY LTD,False,3/21/2013 12:00:00 AM +00:00
NEW BAMAW TIMBER PRODUCTS COMPANY LIMITED,True,8/4/2016 12:00:00 AM +00:00
TAKAYA COMPANY LIMITED.(YANGON BRANCH OFFICE),False,10/1/2015 12:00:00 AM +00:00
SHWE MAW MACHINERY COMPANY LIMITED,False,12/28/2012 12:00:00 AM +00:00
KIRIN ASIA ENTERPRISE COMPANY LIMITED,False,3/3/2014 12:00:00 AM +00:00
"Gamone Pann Co.,Ltd.",False,7/28/1999 12:00:00 AM +00:00
"Golden Circle Group Trading Co.,Ltd.",False,12/14/1998 12:00:00 AM +00:00
U CHO RICE MILL COMPANY LIMITED,False,10/18/2012 12:00:00 AM +00:00
"TUN NAING & WIN TRADING Co., Ltd.",False,8/12/2009 12:00:00 AM +00:00
MYANMAR TECH TRIGGER COMPANY LIMITED,False,7/10/2020 12:40:58 PM +06:30
MONLAND COMPANY LIMITED,False,2/7/2019 12:00:00 AM +00:00
M.K.S. SIX BROTHERS TRADING COMPANY LIMITED,False,10/24/2012 12:00:00 AM +00:00
WIN HTOO KHAING COMPANY LIMITED,False,10/14/2020 8:04:04 PM +06:30
MOUNTAIN TOP GLOBAL LIMITED,True,10/29/2018 4:55:57 PM +06:30
M.G.M  EVERGREEN  AGRO  COMPANY LIMITED.,False,2/23/2014 12:00:00 AM +00:00
MYA ZABU MIN CONSTRUCTION COMPANY LIMITED,False,12/17/2012 12:00:00 AM +00:00
SHWE  WAR  HNIN  COMPANY  LIMITER,False,2/15/2016 12:00:00 AM +00:00
"King Ocean Services Co., Ltd.",False,10/26/2005 12:00:00 AM +00:00
SEIN YADANAR PHYO GROUP COMPANY LIMITED,False,12/12/2019 11:10:16 PM +06:30
SHWE HTOO CHUM GEMS & JEWELLERY COMPANY LIMITED,False,4/9/2008 12:00:00 AM +00:00
DREAM CATCHER TRADING COMPANY LIMITED,False,12/13/2011 12:00:00 AM +06:30
"Myanmar Plant Engineering Co., Ltd.",False,6/29/2000 12:00:00 AM +00:00
Golden Angel Construction Co;Ltd.,False,10/26/2010 12:00:00 AM +00:00
SM TOURS & TRANSPORT COMPANY LIMITED,False,9/21/1994 12:00:00 AM +00:00
KAN BAW ZA THAR DI TRADING COMPANY LIMITED,False,7/21/2016 12:00:00 AM +00:00
T O K CONSULTANCY AND SERVICES COMPANY LIMITED,False,11/6/2012 12:00:00 AM +00:00
EMPIRE CONSTRUCTION MATERIALS TRADING COMPANY LIMITED,False,9/3/2019 7:43:40 PM +06:30
MARINE FUTURE TRADING COMPANY LIMITED,False,6/21/2011 12:00:00 AM +00:00
SINBO MYANMAR COMPANY LIMITED,False,8/17/2019 6:05:12 PM +06:30
SS HD SOLUTIONS COMPANY LIMITED,False,11/4/2013 12:00:00 AM +00:00
MPLUS GLOBAL MYANMAR COMPANY LIMITED,False,2/28/2018 12:00:00 AM +00:00
YOMA NADI COMPANY LIMITED,False,7/5/2012 12:00:00 AM +00:00
MYO SAUNT  KHAING CONSTRUCTION COMPANY LIMITED,False,4/3/2018 12:00:00 AM +00:00
GREAT GOLDEN LIN COMPANY LIMITED,False,6/10/2020 4:09:01 PM +06:30
CARE MEID SWE COMPANY LIMITED,False,5/9/2019 12:00:00 AM +00:00
MULTI NATION TRAVELS & TOURS COMPANY LIMITED,False,9/5/2012 12:00:00 AM +00:00
SKYLOGIC LOGISTICS COMPANY LIMITED,False,12/26/2017 12:00:00 AM +00:00
KAPPAHL FAR EAST LTD.,False,6/27/2016 12:00:00 AM +00:00
HLWAN GABAR SOE COMPANY LIMITED,False,5/2/2014 12:00:00 AM +00:00
BEST LEMON COMPANY LIMITED,False,12/11/2017 12:00:00 AM +00:00
AUNG  HLAM  SAN  COMPANY  LIMITED,False,10/9/2019 12:00:00 AM +06:30
N & K GENERATION COMPANY LIMITED,False,7/9/2020 9:22:05 PM +06:30
"Good Jade & Gems Production And Marketing Co., Ltd.",False,2/2/2006 12:00:00 AM +00:00
THU THEIKDI TRADING ENTERPRISE LIMITED,False,8/14/1990 12:00:00 AM +00:00
